,TF,Target,Label
3466,407,758,0
3150,56,6,1
11738,56,781,0
903,558,488,1
835,407,424,1
2584,110,472,1
3769,558,587,0
12945,908,439,0
3813,558,699,0
2391,399,172,0
548,399,222,1
2811,793,310,0
6436,175,351,0
11413,56,17,0
623,399,270,1
1691,175,436,1
8617,62,477,0
1254,618,596,1
3629,558,210,0
8459,62,58,0
3081,56,110,1
1392,175,511,1
2499,399,486,0
3120,56,160,1
9073,110,870,0
8448,62,31,0
558,399,761,1
310,740,43,1
3678,908,415,1
660,399,117,1
1046,558,737,1
4308,43,131,1
1104,558,122,1
2569,110,809,1
1876,443,97,1
2979,454,743,1
565,399,13,1
3804,558,676,0
918,558,813,1
8549,62,289,0
314,740,515,1
1491,175,319,1
410,399,103,1
3719,558,441,0
3013,793,727,0
1026,558,76,1
2645,110,278,1
1271,355,568,0
8351,443,653,0
3460,908,358,1
4902,259,88,0
2211,62,114,1
2818,895,18,1
8998,110,648,0
3683,908,130,1
3286,56,319,1
4429,618,78,0
2925,454,834,1
1456,175,294,1
3350,624,862,1
8548,62,286,0
11767,56,855,0
2692,110,511,1
3000,454,562,1
8994,110,641,0
1370,355,761,0
6562,175,727,0
13800,532,170,0
2549,110,755,1
13159,43,158,0
6802,516,366,0
2848,793,394,0
13744,532,61,0
9170,895,171,0
1400,355,830,0
608,399,879,1
6386,175,186,0
668,793,475,1
3823,558,718,0
8491,62,142,0
2,297,138,1
4438,532,843,1
13928,532,427,0
551,399,737,1
3114,56,839,1
460,399,680,1
8902,110,370,0
3413,908,871,1
1366,175,61,1
2021,443,405,1
186,740,44,1
9298,895,427,0
2474,110,217,1
1775,516,294,1
1005,355,34,0
3643,908,643,1
3407,908,202,1
2832,793,364,0
2418,110,644,1
2513,110,664,1
8536,62,250,0
813,407,622,1
3385,908,190,1
6320,175,14,0
3417,908,287,1
3264,56,312,1
3473,908,537,1
1555,175,801,1
11655,56,583,0
8872,110,293,0
14547,654,721,0
3662,908,429,1
1572,175,442,1
6337,175,54,0
504,399,721,1
8573,62,357,0
12867,908,237,0
12026,624,441,0
6609,175,903,0
2029,443,728,1
4412,49,626,1
2952,454,738,1
1860,443,859,1
3175,407,157,0
6157,187,604,0
8800,110,97,0
4064,584,317,0
1282,259,461,1
1381,175,134,1
2505,399,506,0
4883,259,51,0
3208,56,43,1
1166,355,367,0
9018,110,706,0
1829,443,240,1
1954,443,574,1
2182,740,569,0
959,558,83,1
3082,56,578,1
2957,454,178,1
2016,740,169,0
9833,805,537,0
11648,56,565,0
4468,532,461,1
2247,62,537,1
1804,873,408,1
266,740,237,1
4430,618,79,0
6441,175,357,0
13220,43,421,0
2575,399,682,0
10520,900,135,0
3153,56,902,1
12895,908,309,0
3404,908,785,1
12035,624,461,0
8838,110,196,0
9461,895,746,0
13022,908,646,0
2788,793,261,0
12849,908,186,0
2593,110,236,1
13155,43,149,0
10210,454,385,0
2326,399,14,0
13179,43,218,0
3784,43,702,1
8180,443,254,0
3077,305,842,1
8378,443,718,0
2356,62,28,1
2876,454,671,1
3587,558,120,0
2448,110,156,1
6752,516,257,0
6468,175,437,0
3812,43,589,1
3438,908,22,1
8796,110,88,0
3456,908,357,1
2211,740,636,0
332,740,849,1
1850,443,424,1
9436,895,689,0
4756,618,703,0
9621,805,144,0
13131,43,97,0
3373,908,104,1
13973,532,524,0
1117,558,502,1
4687,618,569,0
9283,895,400,0
607,399,59,1
2619,399,809,0
3340,624,896,1
11475,56,158,0
2282,62,652,1
8405,443,816,0
8633,62,528,0
30,355,578,1
3595,558,139,0
9055,110,803,0
2970,454,636,1
11166,305,458,0
2940,454,67,1
2566,399,653,0
13129,43,90,0
2455,110,180,1
14318,654,296,0
12857,908,205,0
4475,532,307,1
946,558,585,1
143,740,670,1
2416,399,248,0
8688,62,685,0
12944,908,434,0
386,399,184,1
366,740,2,1
166,740,857,1
2217,740,645,0
8993,110,637,0
1142,558,395,1
130,740,417,1
3160,56,856,1
1119,558,135,1
5796,515,860,0
13139,43,628,0
2358,399,108,0
11497,56,213,0
62,355,356,1
12942,908,427,0
362,740,794,1
2656,110,284,1
10384,454,761,0
1656,175,438,1
8661,62,606,0
6448,175,372,0
2093,62,410,1
1951,443,902,1
2971,454,801,1
8123,443,129,0
10161,454,278,0
2227,62,856,1
13041,908,703,0
2201,740,607,0
2682,793,58,0
3447,908,547,1
1529,175,18,1
8425,443,875,0
1192,618,722,1
10190,454,351,0
2014,740,164,0
12863,908,225,0
7332,873,446,0
2466,110,442,1
3164,407,139,0
2055,443,431,1
8940,110,491,0
13972,532,521,0
3318,56,173,1
837,407,440,1
896,558,206,1
8597,62,425,0
12155,624,680,0
1345,175,866,1
4966,259,197,0
10186,454,346,0
1038,558,405,1
3821,43,889,1
10306,454,587,0
12804,908,76,0
8849,110,227,0
9334,895,502,0
4263,43,280,1
3557,908,534,1
1285,259,467,1
10343,454,664,0
942,558,498,1
498,399,710,1
1822,443,368,1
1752,516,333,1
434,399,744,1
2755,895,238,1
12806,908,79,0
1885,443,215,1
8722,62,771,0
1838,443,457,1
2653,399,897,0
1962,443,846,1
1470,175,859,1
12906,908,343,0
2357,399,106,0
3631,558,214,0
1296,259,466,1
2333,62,63,1
4171,43,660,1
12974,908,525,0
2201,62,655,1
8509,62,176,0
3015,900,395,1
6455,175,390,0
11660,56,595,0
13213,43,878,0
9253,895,351,0
559,399,143,1
736,793,738,1
380,399,601,1
2036,443,194,1
2121,62,789,1
2641,110,527,1
9057,110,816,0
11500,56,218,0
8762,62,890,0
6318,175,1,0
14004,532,583,0
13448,49,420,0
8328,443,606,0
3575,558,90,0
14521,654,673,0
6567,175,746,0
8498,62,153,0
122,740,154,1
3844,558,769,0
14262,654,188,0
3466,908,430,1
3504,908,581,1
1135,558,138,1
3697,558,383,0
2359,62,30,1
569,399,766,1
2467,399,394,0
8783,110,42,0
3500,908,276,1
10543,900,171,0
8614,62,469,0
11661,56,596,0
1408,175,258,1
696,793,171,1
2536,110,634,1
238,740,101,1
3348,624,82,1
1809,873,229,1
1970,740,65,0
1118,558,330,1
6439,175,354,0
3080,56,119,1
3426,908,784,1
2378,62,620,1
13126,43,595,0
14177,654,30,0
6427,175,321,0
11840,624,100,0
964,558,602,1
8637,62,542,0
8656,62,587,0
2032,443,651,1
14135,532,834,0
1999,443,499,1
136,740,574,1
1831,443,86,1
6378,175,170,0
13968,532,514,0
230,740,398,1
1430,175,684,1
3741,558,514,0
8452,62,38,0
8487,62,137,0
1307,515,241,1
7101,873,23,0
8826,110,149,0
8677,62,648,0
4233,43,49,1
2003,443,605,1
11784,56,904,0
931,558,899,1
10253,454,478,0
3285,56,404,1
1298,259,138,1
534,399,763,1
6,297,151,1
2614,399,783,0
6393,175,210,0
1246,618,903,1
3386,908,105,1
6415,175,277,0
826,407,881,1
3320,407,458,0
6530,175,642,0
9152,895,141,0
765,793,80,1
161,740,375,1
2408,62,767,1
6367,175,144,0
8816,110,131,0
13176,43,713,0
10753,900,581,0
13146,43,645,0
4410,49,872,1
2086,740,341,0
3064,305,791,1
8670,62,637,0
8821,110,140,0
1167,558,333,1
2213,740,638,0
1578,175,174,1
13157,43,662,0
3832,558,747,0
440,399,180,1
3187,407,176,0
8868,110,281,0
508,399,137,1
9419,895,652,0
2486,399,437,0
2407,399,226,0
8651,62,573,0
4512,654,134,1
234,740,841,1
3499,908,320,1
12878,908,265,0
13154,43,148,0
2728,110,613,1
489,399,468,1
8444,62,17,0
3640,558,238,0
11715,56,720,0
1490,175,73,1
3148,56,817,1
9048,110,780,0
402,399,465,1
2281,740,807,0
3645,908,533,1
2612,110,597,1
13670,49,825,0
8702,62,713,0
3139,56,639,1
3625,558,202,0
4268,43,884,1
12113,624,603,0
3558,558,39,0
8861,110,265,0
3327,56,127,1
2050,443,64,1
2047,443,146,1
1684,175,453,1
11896,624,195,0
1567,175,226,1
2839,805,345,1
1357,175,514,1
2112,62,894,1
747,793,493,1
13119,43,543,0
10433,454,867,0
902,558,267,1
14009,532,591,0
3543,908,25,1
4441,532,741,1
2514,399,528,0
3582,908,443,1
435,399,641,1
13096,908,862,0
2495,110,408,1
14037,532,643,0
3641,908,96,1
11961,624,325,0
8348,443,646,0
264,740,340,1
1790,873,597,1
1865,443,795,1
6793,516,351,0
3553,558,31,0
1080,558,376,1
3619,908,460,1
2451,110,192,1
3986,43,229,1
3296,56,694,1
1833,443,40,1
1939,740,0,0
60,355,821,1
2527,110,294,1
329,740,399,1
14538,654,706,0
520,399,755,1
4100,43,532,1
2466,399,389,0
10191,454,352,0
2375,399,144,0
303,740,534,1
2981,454,840,1
8806,110,111,0
990,558,791,1
4991,259,247,0
6801,516,364,0
12932,908,401,0
3776,43,549,1
6987,516,702,0
2135,740,439,0
39,355,151,1
9513,895,851,0
10181,454,337,0
1496,175,446,1
4449,532,214,1
2353,62,340,1
301,740,447,1
1697,175,897,1
555,399,46,1
8143,443,170,0
8422,443,862,0
3685,908,91,1
6703,516,166,0
4414,49,306,1
13201,43,326,0
3774,558,599,0
8473,62,100,0
3101,56,65,1
2915,454,655,1
1683,175,439,1
1708,175,217,1
8366,443,693,0
985,558,559,1
3127,407,61,0
11071,305,281,0
280,740,211,1
2636,110,645,1
11594,56,432,0
12961,908,491,0
885,297,706,0
788,407,874,1
5052,259,368,0
1302,515,908,1
12989,908,556,0
13193,43,798,0
3463,908,345,1
8484,62,129,0
6460,175,401,0
213,740,664,1
2831,895,151,1
8482,62,126,0
8563,62,338,0
3026,900,608,1
11520,56,266,0
2533,110,174,1
2355,62,747,1
1015,558,117,1
1757,516,87,1
3458,908,511,1
2866,454,24,1
8636,62,541,0
3311,56,459,1
3063,793,831,0
11485,56,181,0
2454,110,679,1
3034,793,765,0
6526,175,631,0
2176,62,310,1
3169,56,569,1
14045,532,657,0
13170,43,703,0
4452,532,141,1
8875,110,306,0
3847,558,780,0
3431,908,500,1
2926,454,899,1
2766,895,210,1
1905,443,841,1
2479,399,423,0
2081,740,325,0
8307,443,554,0
578,399,366,1
4480,532,230,1
8818,110,135,0
1364,355,750,0
3661,908,489,1
2231,740,680,0
2977,454,488,1
939,558,101,1
313,740,546,1
2230,62,900,1
2213,62,730,1
2118,62,516,1
8576,62,364,0
12893,908,306,0
2458,399,362,0
3422,908,61,1
1980,740,84,0
3486,908,131,1
3979,43,895,1
6477,175,470,0
6328,175,31,0
2539,110,814,1
1975,443,22,1
2874,454,629,1
2425,399,266,0
2700,110,801,1
9052,110,797,0
1241,618,771,1
379,399,578,1
1903,443,310,1
1034,558,673,1
2425,110,24,1
1766,516,406,1
1393,175,358,1
1568,175,905,1
2343,399,60,0
409,399,126,1
2273,740,781,0
8980,110,601,0
2394,62,175,1
3183,407,170,0
3002,454,259,1
11728,56,756,0
750,793,470,1
8668,62,633,0
554,399,566,1
1122,558,323,1
2503,399,501,0
2948,454,235,1
11549,56,346,0
8569,62,352,0
2395,62,666,1
3616,908,867,1
2706,110,58,1
822,407,666,1
3,297,231,1
3560,558,42,0
2889,454,795,1
1589,175,296,1
2294,62,714,1
1770,516,290,1
13272,49,88,0
1024,355,72,0
12966,908,508,0
1824,443,839,1
8704,62,721,0
13958,532,501,0
561,399,780,1
3645,558,254,0
3579,558,103,0
2415,399,247,0
3233,56,517,1
2151,62,130,1
3176,56,532,1
11506,56,230,0
1457,175,840,1
1069,558,736,1
453,399,391,1
1458,175,644,1
8150,443,182,0
7601,882,58,0
2595,399,727,0
9084,110,909,0
1043,558,264,1
8320,443,591,0
1170,558,728,1
6827,516,404,0
2816,895,671,1
9083,110,903,0
2110,740,385,0
2320,62,797,1
3479,908,655,1
2800,895,70,1
4658,618,513,0
8529,62,227,0
3193,56,343,1
8357,443,678,0
2071,62,184,1
1,297,424,1
2631,110,396,1
4437,532,173,1
10213,454,389,0
182,740,96,1
2141,62,465,1
14032,532,638,0
8071,443,0,0
11546,56,337,0
1935,443,45,1
7472,873,711,0
13089,908,841,0
372,399,68,1
11448,56,108,0
2264,62,16,1
1234,618,644,1
3370,908,741,1
595,399,358,1
317,740,450,1
4310,43,306,1
8694,62,702,0
12846,908,179,0
8995,110,642,0
1605,175,748,1
12861,908,218,0
6345,175,77,0
2449,110,49,1
2011,740,158,0
2497,399,477,0
2173,740,542,0
828,407,450,1
474,399,743,1
2775,895,752,1
2349,62,69,1
1948,443,866,1
11534,56,301,0
8544,62,271,0
98,355,468,1
1922,443,377,1
9036,110,750,0
6362,175,135,0
1016,558,143,1
10104,454,158,0
1328,175,212,1
8248,443,411,0
2693,110,852,1
3143,407,103,0
10177,454,323,0
1075,558,373,1
10045,454,30,0
10307,454,590,0
11113,305,368,0
3777,558,603,0
488,399,906,1
11469,56,148,0
2269,740,769,0
6551,175,705,0
2820,895,281,1
2852,793,402,0
2062,740,278,0
950,558,634,1
933,558,141,1
3766,558,574,0
1001,558,624,1
3095,56,0,1
2815,895,580,1
8121,443,126,0
2473,399,404,0
3748,558,530,0
7338,873,460,0
1166,558,834,1
2689,110,208,1
13054,908,737,0
770,793,473,1
12937,908,418,0
8256,443,434,0
8653,62,577,0
12967,908,509,0
8325,443,600,0
12137,624,645,0
3547,908,698,1
6361,175,132,0
1874,443,52,1
502,399,892,1
3163,56,843,1
13184,43,257,0
13947,532,466,0
1897,443,661,1
2733,110,374,1
2184,740,572,0
12000,624,394,0
1593,175,76,1
2726,793,139,0
6430,175,337,0
2475,399,410,0
573,399,901,1
2724,110,43,1
2372,62,731,1
2205,740,617,0
2960,793,617,0
14039,532,645,0
13060,908,754,0
3065,305,90,1
11766,56,851,0
1195,355,421,0
3710,558,411,0
10855,900,770,0
8184,443,265,0
2337,62,98,1
6553,175,708,0
79,355,558,1
8349,443,648,0
2291,62,544,1
150,740,73,1
8935,110,477,0
3730,558,490,0
209,740,411,1
8191,443,279,0
1127,558,85,1
3818,558,709,0
11453,56,118,0
2954,454,696,1
8885,110,338,0
296,740,89,1
9039,110,758,0
3335,624,577,1
11422,56,38,0
2194,62,468,1
5303,259,849,0
622,399,555,1
1273,259,285,1
2668,110,841,1
1933,443,87,1
3024,793,752,0
2257,740,749,0
2038,740,225,0
2233,740,683,0
929,558,302,1
8745,62,845,0
8377,443,717,0
1025,558,468,1
2106,62,548,1
2778,895,748,1
1743,516,31,1
9416,895,646,0
8889,110,349,0
13127,43,596,0
2804,895,330,1
13994,532,565,0
13734,532,37,0
1388,175,632,1
969,558,355,1
2405,399,213,0
8537,62,254,0
4455,532,231,1
8900,110,367,0
2723,110,95,1
2179,62,73,1
2171,62,333,1
10132,454,214,0
8424,443,874,0
11764,56,849,0
12790,908,39,0
2420,110,302,1
11518,56,264,0
3172,56,226,1
11627,56,521,0
1056,558,115,1
1099,558,280,1
4827,618,849,0
6398,175,225,0
1635,175,757,1
2591,110,569,1
12894,908,307,0
10352,454,685,0
1937,443,204,1
6746,516,245,0
1063,558,229,1
13167,43,689,0
340,740,45,1
1180,584,322,1
13951,532,477,0
3578,558,100,0
13212,43,875,0
6491,175,521,0
3365,190,797,1
2352,62,858,1
8258,443,438,0
2060,443,159,1
3539,908,102,1
11788,56,909,0
2028,443,115,1
8410,443,828,0
471,399,440,1
4922,259,128,0
922,558,466,1
10222,454,404,0
3487,908,743,1
2494,110,127,1
1008,558,98,1
3390,908,849,1
1108,558,359,1
2043,443,581,1
2785,895,852,1
13218,43,903,0
2972,454,892,1
2578,399,686,0
6370,175,149,0
10302,454,581,0
9078,110,883,0
3204,56,621,1
1800,873,498,1
8679,62,653,0
1579,175,298,1
11408,56,9,0
1919,443,660,1
4250,584,643,0
3469,407,763,0
8766,62,905,0
1967,740,60,0
4353,43,724,1
2228,740,674,0
3130,56,184,1
2504,110,346,1
2064,740,282,0
1975,740,74,0
3363,624,212,1
3448,908,550,1
2124,62,675,1
4835,618,867,0
323,740,236,1
8370,443,705,0
12940,908,423,0
556,399,7,1
2568,110,894,1
1787,873,433,1
3243,407,289,0
3548,908,101,1
155,740,234,1
1930,443,253,1
2783,793,248,0
1642,175,95,1
2865,454,237,1
9033,110,745,0
8963,110,554,0
3810,558,689,0
3818,43,750,1
2229,62,671,1
3831,558,746,0
10366,454,717,0
4433,618,88,0
8989,110,629,0
8564,62,341,0
810,407,566,1
2403,62,44,1
8177,443,247,0
2165,740,521,0
3382,908,59,1
13215,43,880,0
630,399,84,1
2125,62,269,1
9236,895,309,0
4418,49,188,1
6840,516,428,0
299,740,840,1
2441,110,494,1
12956,908,477,0
4541,618,286,0
2126,740,421,0
3434,908,546,1
1337,175,665,1
12904,908,338,0
6414,175,271,0
3820,558,711,0
54,355,231,1
1297,259,827,1
6429,175,326,0
737,793,523,1
2722,110,450,1
654,399,516,1
3386,407,590,0
2465,399,384,0
1319,515,371,1
1655,175,500,1
103,740,376,1
823,407,334,1
4542,618,289,0
9040,110,761,0
12914,908,354,0
4458,618,134,0
2650,110,76,1
1151,558,714,1
721,793,298,1
1979,443,804,1
7321,873,427,0
3054,900,638,1
3765,43,46,1
2094,740,353,0
12924,908,378,0
831,407,322,1
3241,56,83,1
10393,454,771,0
10326,454,632,0
1557,175,177,1
1499,175,276,1
8975,110,590,0
8215,443,349,0
3347,624,534,1
3042,900,288,1
2072,740,306,0
14110,532,783,0
7255,873,309,0
1714,175,508,1
8623,62,500,0
10006,805,857,0
11521,56,268,0
1210,618,287,1
2837,805,147,1
3580,908,690,1
1078,558,822,1
2442,399,326,0
11482,56,174,0
12991,908,570,0
6893,516,527,0
1413,355,855,0
1429,175,577,1
2541,399,591,0
876,407,55,1
3859,43,901,1
2053,443,498,1
2993,454,208,1
1131,558,792,1
1973,740,71,0
2383,399,160,0
3642,908,433,1
2558,399,638,0
8140,443,166,0
1637,175,556,1
3077,793,860,0
1807,873,110,1
6335,175,48,0
526,399,48,1
4350,43,272,1
6463,175,420,0
11600,56,444,0
441,399,231,1
646,399,297,1
2667,110,388,1
1321,515,645,1
3522,908,840,1
13750,532,71,0
6461,175,402,0
9314,895,458,0
1023,558,275,1
2756,895,424,1
2691,793,72,0
376,399,804,1
695,793,542,1
3869,558,849,0
2679,110,502,1
3252,56,339,1
8525,62,217,0
8957,110,542,0
1188,355,404,0
425,399,880,1
13128,43,600,0
8842,110,203,0
3256,56,496,1
669,793,338,1
1460,175,760,1
225,740,401,1
2424,110,65,1
328,740,85,1
2738,110,255,1
3651,558,269,0
3005,454,817,1
2913,793,528,0
9351,895,530,0
3181,56,55,1
13191,43,792,0
6571,175,762,0
3207,56,899,1
1010,558,472,1
2858,454,585,1
8562,62,337,0
3579,908,799,1
923,558,426,1
12929,908,389,0
716,793,211,1
3089,56,576,1
9070,110,853,0
6626,516,30,0
941,558,906,1
311,740,470,1
289,740,11,1
1759,516,571,1
2269,62,821,1
27,355,110,1
10159,454,276,0
3560,908,804,1
3559,558,40,0
1067,558,626,1
1102,558,136,1
11680,56,642,0
9017,110,705,0
12953,908,469,0
12902,908,326,0
2275,62,817,1
3454,407,730,0
1068,558,276,1
6471,175,449,0
8350,443,650,0
2858,793,413,0
11755,56,830,0
6555,175,711,0
3885,43,561,1
6458,175,397,0
34,355,138,1
705,793,816,1
8433,443,887,0
4587,618,379,0
1540,175,497,1
3425,908,822,1
1825,443,327,1
1073,558,854,1
8132,443,145,0
11491,56,198,0
566,399,379,1
8442,62,14,0
290,740,408,1
7074,516,877,0
2911,454,860,1
3277,407,368,0
120,740,68,1
2080,62,717,1
1701,175,194,1
2472,110,504,1
6602,175,876,0
13827,532,228,0
8869,110,286,0
13223,43,441,0
228,740,559,1
1970,443,136,1
1738,516,97,1
6913,516,561,0
2949,454,589,1
5722,515,718,0
9010,110,685,0
3728,558,478,0
3157,56,894,1
3383,407,583,0
1214,618,211,1
615,399,556,1
12922,908,373,0
2356,399,105,0
1262,355,549,0
1866,443,750,1
2078,62,385,1
1295,259,470,1
3295,56,891,1
10555,900,195,0
6539,175,663,0
8116,443,113,0
2697,110,160,1
838,407,298,1
3856,558,810,0
2056,740,266,0
3799,558,657,0
2354,62,724,1
9140,895,122,0
4098,43,279,1
8924,110,434,0
653,399,596,1
138,740,444,1
895,558,535,1
8839,110,197,0
2528,110,157,1
3604,908,560,1
318,740,644,1
1173,558,635,1
11556,56,354,0
14206,654,84,0
10079,454,111,0
12840,908,169,0
806,407,33,1
582,399,624,1
10298,454,572,0
3555,558,36,0
3628,558,208,0
2580,110,764,1
9517,895,858,0
1887,443,68,1
492,399,192,1
10476,900,51,0
2897,793,501,0
4281,43,255,1
1237,355,508,0
2810,793,307,0
6572,175,764,0
1558,175,766,1
795,407,601,1
6573,175,768,0
2309,62,313,1
10512,900,122,0
2136,62,494,1
861,407,13,1
507,399,860,1
584,399,310,1
114,740,320,1
5758,515,787,0
10553,900,188,0
8101,443,76,0
3633,558,218,0
11667,56,611,0
3646,908,860,1
2151,740,488,0
13009,908,604,0
8650,62,572,0
3510,908,122,1
14231,654,132,0
11606,56,463,0
6643,516,63,0
2560,399,640,0
2091,740,350,0
1680,175,62,1
12925,908,379,0
2684,110,640,1
2214,740,639,0
3602,558,157,0
962,558,28,1
3352,624,120,1
954,558,172,1
1483,175,235,1
3665,558,309,0
873,407,894,1
1686,175,507,1
872,407,393,1
2379,399,150,0
13021,908,645,0
8612,62,464,0
754,793,32,1
1349,355,717,0
2051,740,257,0
12988,908,555,0
2464,110,465,1
657,297,292,0
2222,62,621,1
11706,56,703,0
9122,895,84,0
385,399,715,1
13256,49,58,0
2348,399,71,0
12843,908,173,0
2610,110,63,1
11663,56,600,0
2798,895,755,1
3288,56,146,1
4490,532,606,1
8833,110,176,0
8961,110,550,0
3536,407,904,0
394,399,259,1
9035,110,747,0
9524,895,876,0
3883,558,883,0
9064,110,834,0
1220,618,570,1
8848,110,226,0
3061,305,273,1
2513,399,527,0
3794,558,644,0
6537,175,653,0
1417,175,825,1
2415,110,419,1
1871,443,544,1
9021,110,711,0
1024,558,227,1
4316,43,625,1
3855,558,809,0
2987,454,130,1
3220,56,785,1
11571,56,378,0
8561,62,335,0
2054,443,587,1
8853,110,244,0
2477,399,420,0
2323,740,909,0
4453,532,83,1
8461,62,67,0
3325,407,465,0
3511,908,43,1
2225,62,115,1
4209,43,591,1
6547,175,685,0
2772,895,575,1
4491,532,256,1
1169,558,53,1
14121,532,807,0
8655,62,583,0
2962,454,905,1
2419,399,255,0
4530,654,19,1
13033,908,682,0
10374,454,739,0
444,399,411,1
2087,62,865,1
3066,305,645,1
8445,62,19,0
8841,110,199,0
8463,62,72,0
1390,355,807,0
3327,407,468,0
1329,175,593,1
8489,62,140,0
6419,175,286,0
13792,532,157,0
13024,908,650,0
2627,399,830,0
1541,175,267,1
532,399,61,1
1124,558,131,1
5410,515,144,0
1530,175,892,1
3564,558,58,0
10228,454,420,0
1692,175,75,1
2585,110,902,1
100,374,684,1
3437,908,635,1
124,740,355,1
8496,62,149,0
2523,399,549,0
3667,558,315,0
1041,558,823,1
2461,399,370,0
1569,175,465,1
13183,43,254,0
2562,110,823,1
2342,399,58,0
11579,56,394,0
1875,443,175,1
1169,355,372,0
10218,454,400,0
11651,56,573,0
4529,654,674,1
2740,110,30,1
771,793,166,1
10664,900,411,0
11415,56,23,0
8520,62,203,0
11769,56,860,0
3807,43,684,1
2828,895,219,1
9015,110,702,0
2196,62,707,1
6358,175,120,0
3508,908,468,1
645,399,871,1
13910,532,394,0
12773,908,0,0
6447,175,370,0
13082,908,825,0
1727,175,559,1
2218,62,647,1
13192,43,286,0
424,399,387,1
845,407,359,1
8754,62,876,0
12172,624,711,0
8272,443,470,0
4385,43,340,1
2542,110,116,1
13221,43,428,0
6385,175,182,0
2964,454,440,1
2610,399,769,0
3484,908,172,1
3848,558,783,0
8493,62,145,0
12788,908,37,0
25,355,388,1
8621,62,491,0
2759,793,198,0
3368,908,251,1
2022,740,176,0
10368,454,720,0
1361,355,746,0
8440,443,909,0
9612,805,131,0
938,558,224,1
13003,908,596,0
2277,62,343,1
3660,908,280,1
1662,175,849,1
2967,454,245,1
10485,900,69,0
3419,407,657,0
8559,62,325,0
703,793,678,1
912,558,366,1
2137,62,127,1
11091,305,326,0
1898,443,192,1
10620,900,335,0
10400,454,791,0
10074,454,97,0
1965,443,641,1
1669,175,309,1
1976,443,56,1
506,399,461,1
2163,62,687,1
1828,443,564,1
2480,110,836,1
2640,110,59,1
574,399,217,1
8934,110,470,0
2098,740,360,0
1093,558,707,1
6459,175,400,0
6603,175,878,0
3841,558,765,0
1361,175,49,1
1704,175,269,1
666,399,619,1
769,793,378,1
3196,407,197,0
2381,399,157,0
2082,62,576,1
1985,443,429,1
1299,259,256,1
3364,624,412,1
2605,110,92,1
1819,443,127,1
1641,175,551,1
6521,175,614,0
8404,443,811,0
6498,175,543,0
1012,558,869,1
2130,62,815,1
639,399,791,1
3239,56,97,1
1959,443,53,1
26,355,576,1
9248,895,339,0
2990,454,263,1
2524,399,550,0
6469,175,441,0
1314,355,648,0
2086,62,727,1
3538,908,607,1
3222,407,248,0
1459,175,772,1
12787,908,36,0
3830,558,745,0
3441,407,708,0
51,355,20,1
9456,895,730,0
3656,908,559,1
13025,908,652,0
2498,110,327,1
2768,895,481,1
1268,355,556,0
10280,454,534,0
3773,558,596,0
8973,110,582,0
1902,443,179,1
2567,399,657,0
4662,618,520,0
3639,558,231,0
1974,740,72,0
13174,43,199,0
131,740,312,1
2161,62,508,1
10318,454,607,0
447,399,237,1
8234,443,386,0
3733,558,501,0
3409,908,879,1
6432,175,341,0
4482,532,841,1
3630,558,213,0
8632,62,524,0
312,740,56,1
1442,175,190,1
2025,443,78,1
342,740,712,1
776,793,399,1
2257,62,236,1
2147,62,248,1
2960,454,706,1
3066,793,838,0
856,407,902,1
1797,873,797,1
581,399,22,1
3644,908,356,1
4447,532,188,1
399,399,301,1
3881,558,880,0
2352,399,78,0
3759,558,555,0
12972,908,521,0
2617,110,874,1
8770,110,1,0
9003,110,663,0
3566,908,248,1
512,399,799,1
6344,175,74,0
13632,49,752,0
352,740,432,1
2688,793,69,0
9353,895,536,0
2920,454,841,1
2446,399,341,0
791,407,474,1
2607,399,762,0
8707,62,739,0
1207,618,166,1
11428,56,54,0
1286,259,513,1
1526,175,451,1
1294,259,440,1
3376,908,576,1
1133,355,292,0
1300,355,628,0
2713,110,159,1
3633,908,213,1
2989,793,680,0
839,407,320,1
3485,407,797,0
4775,618,745,0
1083,558,346,1
3614,558,174,0
3583,558,111,0
9063,110,833,0
9038,110,756,0
6474,175,461,0
722,793,794,1
758,793,443,1
3036,900,772,1
428,399,243,1
1799,873,94,1
2630,110,537,1
3412,908,73,1
3028,900,390,1
4074,43,685,1
697,793,833,1
13036,908,686,0
12915,908,360,0
13043,908,708,0
12807,908,80,0
1223,618,605,1
913,558,73,1
8710,62,746,0
2268,740,768,0
3115,407,34,0
8858,110,254,0
1029,558,534,1
8249,443,418,0
5803,515,877,0
3571,908,722,1
10090,454,134,0
9045,110,769,0
3009,900,325,1
3849,558,787,0
3174,56,874,1
3571,558,74,0
9087,895,9,0
516,399,831,1
1587,175,287,1
8555,62,309,0
2169,740,530,0
6518,175,607,0
3672,558,335,0
3913,584,38,0
10635,900,357,0
1422,175,537,1
3037,900,583,1
1035,558,843,1
3307,407,426,0
2548,110,794,1
1313,515,578,1
12947,908,448,0
4145,43,198,1
1022,558,672,1
3439,908,585,1
8510,62,179,0
2939,454,883,1
1449,175,376,1
14141,532,851,0
13120,43,34,0
3093,56,597,1
8369,443,703,0
13924,532,423,0
11688,56,662,0
4522,654,791,1
2139,740,449,0
437,399,513,1
10912,900,898,0
3877,558,870,0
2300,740,853,0
11618,56,491,0
2398,399,195,0
3247,56,284,1
2103,62,211,1
2468,110,251,1
10441,454,885,0
8915,110,404,0
6423,175,307,0
3750,43,275,1
1121,558,192,1
320,740,667,1
8468,62,80,0
